subject,difficulty,condition,date,sa,probabilityCorrect
AA2,1,anisometropia,2018-03-06_02-37-06-PM.csv,400,1.0
AA2,2,anisometropia,2018-03-06_02-37-06-PM.csv,400,0.9545454545454546
AA2,3,anisometropia,2018-03-06_02-37-06-PM.csv,400,0.9767441860465116
AA2,1,anisometropia,2018-03-06_03-07-59-PM.csv,1000,1.0
AA2,2,anisometropia,2018-03-06_03-07-59-PM.csv,1000,1.0
AA2,3,anisometropia,2018-03-06_03-07-59-PM.csv,1000,1.0
AA2,1,anisometropia,2018-03-06_03-07-59-PM.csv,800,0.9795918367346939
AA2,2,anisometropia,2018-03-06_03-07-59-PM.csv,800,0.9896907216494846
AA2,3,anisometropia,2018-03-06_03-07-59-PM.csv,800,1.0
AA2,1,anisometropia,2018-03-06_03-07-59-PM.csv,600,0.9896907216494846
AA2,2,anisometropia,2018-03-06_03-07-59-PM.csv,600,1.0
AA2,3,anisometropia,2018-03-06_03-07-59-PM.csv,600,0.9896907216494846
AA2,1,anisometropia,2018-03-06_03-07-59-PM.csv,400,1.0
AA2,2,anisometropia,2018-03-06_03-07-59-PM.csv,400,0.96875
AA2,3,anisometropia,2018-03-06_03-07-59-PM.csv,400,0.9743589743589743
AA2,1,anisometropia,2018-03-10_01-23-20-PM.csv,1000,1.0
AA2,2,anisometropia,2018-03-10_01-23-20-PM.csv,1000,1.0
AA2,3,anisometropia,2018-03-10_01-23-20-PM.csv,1000,1.0
AA2,1,anisometropia,2018-03-10_01-23-20-PM.csv,800,0.9896907216494846
AA2,2,anisometropia,2018-03-10_01-23-20-PM.csv,800,1.0
AA2,3,anisometropia,2018-03-10_01-23-20-PM.csv,800,0.96
AA2,1,anisometropia,2018-03-10_01-23-20-PM.csv,600,1.0
AA2,2,anisometropia,2018-03-10_01-23-20-PM.csv,600,0.9896907216494846
AA2,3,anisometropia,2018-03-10_01-23-20-PM.csv,600,0.9896907216494846
AA2,1,anisometropia,2018-03-10_01-23-20-PM.csv,400,1.0
AA2,2,anisometropia,2018-03-10_01-23-20-PM.csv,400,0.9411764705882353
AA2,3,anisometropia,2018-03-10_01-23-20-PM.csv,400,0.9629629629629629
AA2,1,anisometropia,2018-03-10_12-49-35-PM.csv,1000,1.0
AA2,2,anisometropia,2018-03-10_12-49-35-PM.csv,1000,1.0
AA2,3,anisometropia,2018-03-10_12-49-35-PM.csv,1000,1.0
AA2,1,anisometropia,2018-03-10_12-49-35-PM.csv,800,1.0
AA2,2,anisometropia,2018-03-10_12-49-35-PM.csv,800,0.9696969696969697
AA2,3,anisometropia,2018-03-10_12-49-35-PM.csv,800,1.0
AA2,1,anisometropia,2018-03-10_12-49-35-PM.csv,600,1.0
AA2,2,anisometropia,2018-03-10_12-49-35-PM.csv,600,1.0
AA2,3,anisometropia,2018-03-10_12-49-35-PM.csv,600,1.0
AA2,1,anisometropia,2018-03-10_12-49-35-PM.csv,400,1.0
AA2,2,anisometropia,2018-03-10_12-49-35-PM.csv,400,0.9024390243902439
AA2,3,anisometropia,2018-03-10_12-49-35-PM.csv,400,1.0
AA2,1,anisometropia,2018-03-16_10-40-55-AM.csv,1000,1.0
AA2,2,anisometropia,2018-03-16_10-40-55-AM.csv,1000,1.0
AA2,3,anisometropia,2018-03-16_10-40-55-AM.csv,1000,0.9896907216494846
AA2,1,anisometropia,2018-03-16_10-40-55-AM.csv,800,1.0
AA2,2,anisometropia,2018-03-16_10-40-55-AM.csv,800,1.0
AA2,3,anisometropia,2018-03-16_10-40-55-AM.csv,800,0.9896907216494846
AA2,1,anisometropia,2018-03-16_10-40-55-AM.csv,600,1.0
AA2,2,anisometropia,2018-03-16_10-40-55-AM.csv,600,0.9896907216494846
AA2,3,anisometropia,2018-03-16_10-40-55-AM.csv,600,0.9896907216494846
AA2,1,anisometropia,2018-03-16_10-40-55-AM.csv,400,0.9807692307692307
AA2,2,anisometropia,2018-03-16_10-40-55-AM.csv,400,1.0
AA2,3,anisometropia,2018-03-16_10-40-55-AM.csv,400,0.9285714285714286
AA2,1,anisometropia,2018-03-16_11-13-00-AM.csv,1000,1.0
AA2,2,anisometropia,2018-03-16_11-13-00-AM.csv,1000,1.0
AA2,3,anisometropia,2018-03-16_11-13-00-AM.csv,1000,1.0
AA2,1,anisometropia,2018-03-16_11-13-00-AM.csv,800,1.0
AA2,2,anisometropia,2018-03-16_11-13-00-AM.csv,800,0.9896907216494846
AA2,3,anisometropia,2018-03-16_11-13-00-AM.csv,800,0.9896907216494846
AA2,1,anisometropia,2018-03-16_11-13-00-AM.csv,600,1.0
AA2,2,anisometropia,2018-03-16_11-13-00-AM.csv,600,1.0
AA2,3,anisometropia,2018-03-16_11-13-00-AM.csv,600,1.0
AA2,1,anisometropia,2018-03-16_11-13-00-AM.csv,400,1.0
AA2,2,anisometropia,2018-03-16_11-13-00-AM.csv,400,0.9555555555555556
AA2,3,anisometropia,2018-03-16_11-13-00-AM.csv,400,0.9795918367346939
AA2,1,anisometropia,2018-03-17_01-03-25-PM.csv,1000,1.0
AA2,2,anisometropia,2018-03-17_01-03-25-PM.csv,1000,1.0
AA2,3,anisometropia,2018-03-17_01-03-25-PM.csv,1000,1.0
AA2,1,anisometropia,2018-03-17_01-03-25-PM.csv,800,1.0
AA2,2,anisometropia,2018-03-17_01-03-25-PM.csv,800,0.9795918367346939
AA2,3,anisometropia,2018-03-17_01-03-25-PM.csv,800,1.0
AA2,1,anisometropia,2018-03-17_01-03-25-PM.csv,600,1.0
AA2,2,anisometropia,2018-03-17_01-03-25-PM.csv,600,1.0
AA2,3,anisometropia,2018-03-17_01-03-25-PM.csv,600,1.0
AA2,1,anisometropia,2018-03-17_01-03-25-PM.csv,400,1.0
AA2,2,anisometropia,2018-03-17_01-03-25-PM.csv,400,1.0
AA2,3,anisometropia,2018-03-17_01-03-25-PM.csv,400,1.0
AA2,1,anisometropia,2018-03-17_12-35-23-PM.csv,1000,1.0
AA2,2,anisometropia,2018-03-17_12-35-23-PM.csv,1000,1.0
AA2,3,anisometropia,2018-03-17_12-35-23-PM.csv,1000,1.0
AA2,1,anisometropia,2018-03-17_12-35-23-PM.csv,800,1.0
AA2,2,anisometropia,2018-03-17_12-35-23-PM.csv,800,0.9896907216494846
AA2,3,anisometropia,2018-03-17_12-35-23-PM.csv,800,0.9896907216494846
AA2,1,anisometropia,2018-03-17_12-35-23-PM.csv,600,1.0
AA2,2,anisometropia,2018-03-17_12-35-23-PM.csv,600,1.0
AA2,3,anisometropia,2018-03-17_12-35-23-PM.csv,600,0.9896907216494846
AA2,1,anisometropia,2018-03-17_12-35-23-PM.csv,400,1.0
AA2,2,anisometropia,2018-03-17_12-35-23-PM.csv,400,0.9555555555555556
AA2,3,anisometropia,2018-03-17_12-35-23-PM.csv,400,0.95
AA2,1,anisometropia,2018-03-23_10-35-44-AM.csv,1000,1.0
AA2,2,anisometropia,2018-03-23_10-35-44-AM.csv,1000,1.0
AA2,3,anisometropia,2018-03-23_10-35-44-AM.csv,1000,1.0
AA2,1,anisometropia,2018-03-23_10-35-44-AM.csv,800,1.0
AA2,2,anisometropia,2018-03-23_10-35-44-AM.csv,800,1.0
AA2,3,anisometropia,2018-03-23_10-35-44-AM.csv,800,0.9795918367346939
AA2,1,anisometropia,2018-03-23_10-35-44-AM.csv,600,1.0
AA2,2,anisometropia,2018-03-23_10-35-44-AM.csv,600,0.9896907216494846
AA2,3,anisometropia,2018-03-23_10-35-44-AM.csv,600,1.0
AA2,1,anisometropia,2018-03-23_10-35-44-AM.csv,400,1.0
AA2,2,anisometropia,2018-03-23_10-35-44-AM.csv,400,0.9512195121951219
AA2,3,anisometropia,2018-03-23_10-35-44-AM.csv,400,1.0
AA2,1,anisometropia,2018-03-23_11-06-11-AM.csv,1000,1.0
AA2,2,anisometropia,2018-03-23_11-06-11-AM.csv,1000,1.0
AA2,3,anisometropia,2018-03-23_11-06-11-AM.csv,1000,1.0
AA2,1,anisometropia,2018-03-23_11-06-11-AM.csv,800,1.0
AA2,2,anisometropia,2018-03-23_11-06-11-AM.csv,800,1.0
AA2,3,anisometropia,2018-03-23_11-06-11-AM.csv,800,0.9896907216494846
AA2,1,anisometropia,2018-03-23_11-06-11-AM.csv,600,1.0
AA2,2,anisometropia,2018-03-23_11-06-11-AM.csv,600,0.9896907216494846
AA2,3,anisometropia,2018-03-23_11-06-11-AM.csv,600,1.0
AA2,1,anisometropia,2018-03-23_11-06-11-AM.csv,400,1.0
AA2,2,anisometropia,2018-03-23_11-06-11-AM.csv,400,1.0
AA2,3,anisometropia,2018-03-23_11-06-11-AM.csv,400,1.0
AA2,1,anisometropia,2018-03-27_04-43-47-PM.csv,1000,1.0
AA2,2,anisometropia,2018-03-27_04-43-47-PM.csv,1000,1.0
AA2,3,anisometropia,2018-03-27_04-43-47-PM.csv,1000,0.9247311827956989
AA2,1,anisometropia,2018-03-27_04-43-47-PM.csv,800,1.0
AA2,2,anisometropia,2018-03-27_04-43-47-PM.csv,800,0.9795918367346939
AA2,3,anisometropia,2018-03-27_04-43-47-PM.csv,800,nan
AA2,1,anisometropia,2018-03-27_04-43-47-PM.csv,600,1.0
AA2,2,anisometropia,2018-03-27_04-43-47-PM.csv,600,0.8688524590163934
AA2,3,anisometropia,2018-03-27_04-43-47-PM.csv,600,nan
AA2,1,anisometropia,2018-03-27_04-43-47-PM.csv,400,1.0
AA2,2,anisometropia,2018-03-27_04-43-47-PM.csv,400,nan
AA2,3,anisometropia,2018-03-27_04-43-47-PM.csv,400,nan
AA2,1,anisometropia,2018-03-27_05-18-35-PM.csv,1000,1.0
AA2,2,anisometropia,2018-03-27_05-18-35-PM.csv,1000,1.0
AA2,3,anisometropia,2018-03-27_05-18-35-PM.csv,1000,1.0
AA2,1,anisometropia,2018-03-27_05-18-35-PM.csv,800,1.0
AA2,2,anisometropia,2018-03-27_05-18-35-PM.csv,800,1.0
AA2,3,anisometropia,2018-03-27_05-18-35-PM.csv,800,1.0
AA2,1,anisometropia,2018-03-27_05-18-35-PM.csv,600,1.0
AA2,2,anisometropia,2018-03-27_05-18-35-PM.csv,600,1.0
AA2,3,anisometropia,2018-03-27_05-18-35-PM.csv,600,1.0
AA2,1,anisometropia,2018-03-27_05-18-35-PM.csv,400,0.975609756097561
AA2,2,anisometropia,2018-03-27_05-18-35-PM.csv,400,0.9761904761904762
AA2,3,anisometropia,2018-03-27_05-18-35-PM.csv,400,1.0
AA1,1,anisometropia,2016-10-04_01-36-27-PM.csv,1000,1.0
AA1,2,anisometropia,2016-10-04_01-36-27-PM.csv,1000,0.9895833333333334
AA1,3,anisometropia,2016-10-04_01-36-27-PM.csv,1000,1.0
AA1,1,anisometropia,2016-10-04_01-36-27-PM.csv,800,0.9795918367346939
AA1,2,anisometropia,2016-10-04_01-36-27-PM.csv,800,0.9411764705882353
AA1,3,anisometropia,2016-10-04_01-36-27-PM.csv,800,0.9896907216494846
AA1,1,anisometropia,2016-10-04_01-36-27-PM.csv,600,0.9795918367346939
AA1,2,anisometropia,2016-10-04_01-36-27-PM.csv,600,0.9333333333333333
AA1,3,anisometropia,2016-10-04_01-36-27-PM.csv,600,0.9411764705882353
AA1,1,anisometropia,2016-10-04_01-36-27-PM.csv,400,1.0
AA1,2,anisometropia,2016-10-04_01-36-27-PM.csv,400,nan
AA1,3,anisometropia,2016-10-04_01-36-27-PM.csv,400,1.0
AA1,1,anisometropia,2016-10-04_02-04-06-PM.csv,1000,1.0
AA1,2,anisometropia,2016-10-04_02-04-06-PM.csv,1000,1.0
AA1,3,anisometropia,2016-10-04_02-04-06-PM.csv,1000,1.0
AA1,1,anisometropia,2016-10-04_02-04-06-PM.csv,800,0.9696969696969697
AA1,2,anisometropia,2016-10-04_02-04-06-PM.csv,800,0.9795918367346939
AA1,3,anisometropia,2016-10-04_02-04-06-PM.csv,800,0.9320388349514563
AA1,1,anisometropia,2016-10-04_02-04-06-PM.csv,600,0.9891304347826086
AA1,2,anisometropia,2016-10-04_02-04-06-PM.csv,600,0.967741935483871
AA1,3,anisometropia,2016-10-04_02-04-06-PM.csv,600,0.9696969696969697
AA1,1,anisometropia,2016-10-04_02-04-06-PM.csv,400,nan
AA1,2,anisometropia,2016-10-04_02-04-06-PM.csv,400,nan
AA1,3,anisometropia,2016-10-04_02-04-06-PM.csv,400,nan
AA1,1,anisometropia,2016-10-07_05-32-49-PM.csv,1000,1.0
AA1,2,anisometropia,2016-10-07_05-32-49-PM.csv,1000,1.0
AA1,3,anisometropia,2016-10-07_05-32-49-PM.csv,1000,1.0
AA1,1,anisometropia,2016-10-07_05-32-49-PM.csv,800,0.9795918367346939
AA1,2,anisometropia,2016-10-07_05-32-49-PM.csv,800,0.9696969696969697
AA1,3,anisometropia,2016-10-07_05-32-49-PM.csv,800,0.9795918367346939
AA1,1,anisometropia,2016-10-07_05-32-49-PM.csv,600,0.9896907216494846
AA1,2,anisometropia,2016-10-07_05-32-49-PM.csv,600,0.96
AA1,3,anisometropia,2016-10-07_05-32-49-PM.csv,600,1.0
AA1,1,anisometropia,2016-10-07_05-32-49-PM.csv,400,1.0
AA1,2,anisometropia,2016-10-07_05-32-49-PM.csv,400,0.8846153846153846
AA1,3,anisometropia,2016-10-07_05-32-49-PM.csv,400,1.0
AA1,1,anisometropia,2016-10-07_06-00-23-PM.csv,1000,1.0
AA1,2,anisometropia,2016-10-07_06-00-23-PM.csv,1000,1.0
AA1,3,anisometropia,2016-10-07_06-00-23-PM.csv,1000,1.0
AA1,1,anisometropia,2016-10-07_06-00-23-PM.csv,800,0.9896907216494846
AA1,2,anisometropia,2016-10-07_06-00-23-PM.csv,800,0.96
AA1,3,anisometropia,2016-10-07_06-00-23-PM.csv,800,0.9693877551020408
AA1,1,anisometropia,2016-10-07_06-00-23-PM.csv,600,0.9893617021276596
AA1,2,anisometropia,2016-10-07_06-00-23-PM.csv,600,0.9578947368421052
AA1,3,anisometropia,2016-10-07_06-00-23-PM.csv,600,0.967741935483871
AA1,1,anisometropia,2016-10-07_06-00-23-PM.csv,400,nan
AA1,2,anisometropia,2016-10-07_06-00-23-PM.csv,400,nan
AA1,3,anisometropia,2016-10-07_06-00-23-PM.csv,400,nan
AA1,1,anisometropia,2016-10-11_01-34-59-PM.csv,1000,1.0
AA1,2,anisometropia,2016-10-11_01-34-59-PM.csv,1000,1.0
AA1,3,anisometropia,2016-10-11_01-34-59-PM.csv,1000,1.0
AA1,1,anisometropia,2016-10-11_01-34-59-PM.csv,800,0.9896907216494846
AA1,2,anisometropia,2016-10-11_01-34-59-PM.csv,800,0.9696969696969697
AA1,3,anisometropia,2016-10-11_01-34-59-PM.csv,800,0.9896907216494846
AA1,1,anisometropia,2016-10-11_01-34-59-PM.csv,600,1.0
AA1,2,anisometropia,2016-10-11_01-34-59-PM.csv,600,0.9795918367346939
AA1,3,anisometropia,2016-10-11_01-34-59-PM.csv,600,1.0
AA1,1,anisometropia,2016-10-11_01-34-59-PM.csv,400,1.0
AA1,2,anisometropia,2016-10-11_01-34-59-PM.csv,400,0.9090909090909091
AA1,3,anisometropia,2016-10-11_01-34-59-PM.csv,400,0.9361702127659575
AA1,1,anisometropia,2016-10-11_02-02-42-PM.csv,1000,1.0
AA1,2,anisometropia,2016-10-11_02-02-42-PM.csv,1000,1.0
AA1,3,anisometropia,2016-10-11_02-02-42-PM.csv,1000,1.0
AA1,1,anisometropia,2016-10-11_02-02-42-PM.csv,800,0.9795918367346939
AA1,2,anisometropia,2016-10-11_02-02-42-PM.csv,800,0.9696969696969697
AA1,3,anisometropia,2016-10-11_02-02-42-PM.csv,800,0.9896907216494846
AA1,1,anisometropia,2016-10-11_02-02-42-PM.csv,600,1.0
AA1,2,anisometropia,2016-10-11_02-02-42-PM.csv,600,0.96
AA1,3,anisometropia,2016-10-11_02-02-42-PM.csv,600,0.9795918367346939
AA1,1,anisometropia,2016-10-11_02-02-42-PM.csv,400,0.975609756097561
AA1,2,anisometropia,2016-10-11_02-02-42-PM.csv,400,0.9375
AA1,3,anisometropia,2016-10-11_02-02-42-PM.csv,400,0.9411764705882353
AA1,1,anisometropia,2016-10-14_05-35-09-PM.csv,1000,1.0
AA1,2,anisometropia,2016-10-14_05-35-09-PM.csv,1000,1.0
AA1,3,anisometropia,2016-10-14_05-35-09-PM.csv,1000,1.0
AA1,1,anisometropia,2016-10-14_05-35-09-PM.csv,800,1.0
AA1,2,anisometropia,2016-10-14_05-35-09-PM.csv,800,0.9795918367346939
AA1,3,anisometropia,2016-10-14_05-35-09-PM.csv,800,1.0
AA1,1,anisometropia,2016-10-14_05-35-09-PM.csv,600,0.9896907216494846
AA1,2,anisometropia,2016-10-14_05-35-09-PM.csv,600,0.9795918367346939
AA1,3,anisometropia,2016-10-14_05-35-09-PM.csv,600,0.9896907216494846
AA1,1,anisometropia,2016-10-14_05-35-09-PM.csv,400,1.0
AA1,2,anisometropia,2016-10-14_05-35-09-PM.csv,400,1.0
AA1,3,anisometropia,2016-10-14_05-35-09-PM.csv,400,0.868421052631579
AA1,1,anisometropia,2016-10-14_06-03-33-PM.csv,1000,1.0
AA1,2,anisometropia,2016-10-14_06-03-33-PM.csv,1000,1.0
AA1,3,anisometropia,2016-10-14_06-03-33-PM.csv,1000,1.0
AA1,1,anisometropia,2016-10-14_06-03-33-PM.csv,800,0.9795918367346939
AA1,2,anisometropia,2016-10-14_06-03-33-PM.csv,800,1.0
AA1,3,anisometropia,2016-10-14_06-03-33-PM.csv,800,0.9696969696969697
AA1,1,anisometropia,2016-10-14_06-03-33-PM.csv,600,0.9795918367346939
AA1,2,anisometropia,2016-10-14_06-03-33-PM.csv,600,0.9896907216494846
AA1,3,anisometropia,2016-10-14_06-03-33-PM.csv,600,0.9896907216494846
AA1,1,anisometropia,2016-10-14_06-03-33-PM.csv,400,1.0
AA1,2,anisometropia,2016-10-14_06-03-33-PM.csv,400,0.9777777777777777
AA1,3,anisometropia,2016-10-14_06-03-33-PM.csv,400,0.9230769230769231
AA1,1,anisometropia,2016-10-18_01-33-33-PM.csv,1000,1.0
AA1,2,anisometropia,2016-10-18_01-33-33-PM.csv,1000,1.0
AA1,3,anisometropia,2016-10-18_01-33-33-PM.csv,1000,1.0
AA1,1,anisometropia,2016-10-18_01-33-33-PM.csv,800,1.0
AA1,2,anisometropia,2016-10-18_01-33-33-PM.csv,800,0.9896907216494846
AA1,3,anisometropia,2016-10-18_01-33-33-PM.csv,800,0.9795918367346939
AA1,1,anisometropia,2016-10-18_01-33-33-PM.csv,600,1.0
AA1,2,anisometropia,2016-10-18_01-33-33-PM.csv,600,0.9795918367346939
AA1,3,anisometropia,2016-10-18_01-33-33-PM.csv,600,0.9896907216494846
AA1,1,anisometropia,2016-10-18_01-33-33-PM.csv,400,1.0
AA1,2,anisometropia,2016-10-18_01-33-33-PM.csv,400,0.8846153846153846
AA1,3,anisometropia,2016-10-18_01-33-33-PM.csv,400,0.9761904761904762
AA1,1,anisometropia,2016-10-18_02-01-05-PM.csv,1000,1.0
AA1,2,anisometropia,2016-10-18_02-01-05-PM.csv,1000,1.0
AA1,3,anisometropia,2016-10-18_02-01-05-PM.csv,1000,1.0
AA1,1,anisometropia,2016-10-18_02-01-05-PM.csv,800,0.9795918367346939
AA1,2,anisometropia,2016-10-18_02-01-05-PM.csv,800,0.9696969696969697
AA1,3,anisometropia,2016-10-18_02-01-05-PM.csv,800,0.9896907216494846
AA1,1,anisometropia,2016-10-18_02-01-05-PM.csv,600,1.0
AA1,2,anisometropia,2016-10-18_02-01-05-PM.csv,600,1.0
AA1,3,anisometropia,2016-10-18_02-01-05-PM.csv,600,1.0
AA1,1,anisometropia,2016-10-18_02-01-05-PM.csv,400,1.0
AA1,2,anisometropia,2016-10-18_02-01-05-PM.csv,400,0.9811320754716981
AA1,3,anisometropia,2016-10-18_02-01-05-PM.csv,400,0.9807692307692307
AA1,1,anisometropia,2016-10-24_11-33-16-AM.csv,1000,0.9896907216494846
AA1,2,anisometropia,2016-10-24_11-33-16-AM.csv,1000,1.0
AA1,3,anisometropia,2016-10-24_11-33-16-AM.csv,1000,1.0
AA1,1,anisometropia,2016-10-24_11-33-16-AM.csv,800,1.0
AA1,2,anisometropia,2016-10-24_11-33-16-AM.csv,800,0.9795918367346939
AA1,3,anisometropia,2016-10-24_11-33-16-AM.csv,800,0.9795918367346939
AA1,1,anisometropia,2016-10-24_11-33-16-AM.csv,600,0.9896907216494846
AA1,2,anisometropia,2016-10-24_11-33-16-AM.csv,600,0.9896907216494846
AA1,3,anisometropia,2016-10-24_11-33-16-AM.csv,600,0.9795918367346939
AA1,1,anisometropia,2016-10-24_11-33-16-AM.csv,400,1.0
AA1,2,anisometropia,2016-10-24_11-33-16-AM.csv,400,1.0
AA1,3,anisometropia,2016-10-24_11-33-16-AM.csv,400,1.0
AA1,1,anisometropia,2016-10-24_12-00-49-PM.csv,1000,1.0
AA1,2,anisometropia,2016-10-24_12-00-49-PM.csv,1000,1.0
AA1,3,anisometropia,2016-10-24_12-00-49-PM.csv,1000,1.0
AA1,1,anisometropia,2016-10-24_12-00-49-PM.csv,800,1.0
AA1,2,anisometropia,2016-10-24_12-00-49-PM.csv,800,0.9696969696969697
AA1,3,anisometropia,2016-10-24_12-00-49-PM.csv,800,1.0
AA1,1,anisometropia,2016-10-24_12-00-49-PM.csv,600,1.0
AA1,2,anisometropia,2016-10-24_12-00-49-PM.csv,600,0.9896907216494846
AA1,3,anisometropia,2016-10-24_12-00-49-PM.csv,600,1.0
AA1,1,anisometropia,2016-10-24_12-00-49-PM.csv,400,1.0
AA1,2,anisometropia,2016-10-24_12-00-49-PM.csv,400,1.0
AA1,3,anisometropia,2016-10-24_12-00-49-PM.csv,400,0.96
AA1,1,anisometropia,2016-10-25_01-21-32-PM.csv,1000,1.0
AA1,2,anisometropia,2016-10-25_01-21-32-PM.csv,1000,1.0
AA1,3,anisometropia,2016-10-25_01-21-32-PM.csv,1000,1.0
AA1,1,anisometropia,2016-10-25_01-21-32-PM.csv,800,1.0
AA1,2,anisometropia,2016-10-25_01-21-32-PM.csv,800,0.9896907216494846
AA1,3,anisometropia,2016-10-25_01-21-32-PM.csv,800,0.9795918367346939
AA1,1,anisometropia,2016-10-25_01-21-32-PM.csv,600,0.9896907216494846
AA1,2,anisometropia,2016-10-25_01-21-32-PM.csv,600,1.0
AA1,3,anisometropia,2016-10-25_01-21-32-PM.csv,600,1.0
AA1,1,anisometropia,2016-10-25_01-21-32-PM.csv,400,1.0
AA1,2,anisometropia,2016-10-25_01-21-32-PM.csv,400,1.0
AA1,3,anisometropia,2016-10-25_01-21-32-PM.csv,400,0.96
AA1,1,anisometropia,2016-10-25_01-49-09-PM.csv,1000,1.0
AA1,2,anisometropia,2016-10-25_01-49-09-PM.csv,1000,1.0
AA1,3,anisometropia,2016-10-25_01-49-09-PM.csv,1000,1.0
AA1,1,anisometropia,2016-10-25_01-49-09-PM.csv,800,1.0
AA1,2,anisometropia,2016-10-25_01-49-09-PM.csv,800,0.9696969696969697
AA1,3,anisometropia,2016-10-25_01-49-09-PM.csv,800,0.9896907216494846
AA1,1,anisometropia,2016-10-25_01-49-09-PM.csv,600,1.0
AA1,2,anisometropia,2016-10-25_01-49-09-PM.csv,600,0.9795918367346939
AA1,3,anisometropia,2016-10-25_01-49-09-PM.csv,600,1.0
AA1,1,anisometropia,2016-10-25_01-49-09-PM.csv,400,1.0
AA1,2,anisometropia,2016-10-25_01-49-09-PM.csv,400,0.9166666666666666
AA1,3,anisometropia,2016-10-25_01-49-09-PM.csv,400,1.0
AA1,1,anisometropia,2016-10-28_05-27-20-PM.csv,1000,1.0
AA1,2,anisometropia,2016-10-28_05-27-20-PM.csv,1000,1.0
AA1,3,anisometropia,2016-10-28_05-27-20-PM.csv,1000,0.9896907216494846
AA1,1,anisometropia,2016-10-28_05-27-20-PM.csv,800,0.9896907216494846
AA1,2,anisometropia,2016-10-28_05-27-20-PM.csv,800,0.9896907216494846
AA1,3,anisometropia,2016-10-28_05-27-20-PM.csv,800,0.9795918367346939
AA1,1,anisometropia,2016-10-28_05-27-20-PM.csv,600,1.0
AA1,2,anisometropia,2016-10-28_05-27-20-PM.csv,600,0.9896907216494846
AA1,3,anisometropia,2016-10-28_05-27-20-PM.csv,600,1.0
AA1,1,anisometropia,2016-10-28_05-27-20-PM.csv,400,1.0
AA1,2,anisometropia,2016-10-28_05-27-20-PM.csv,400,0.9333333333333333
AA1,3,anisometropia,2016-10-28_05-27-20-PM.csv,400,1.0
AA1,1,anisometropia,2016-10-28_05-54-55-PM.csv,1000,0.9896907216494846
AA1,2,anisometropia,2016-10-28_05-54-55-PM.csv,1000,0.9795918367346939
AA1,3,anisometropia,2016-10-28_05-54-55-PM.csv,1000,0.96
AA1,1,anisometropia,2016-10-28_05-54-55-PM.csv,800,0.9896907216494846
AA1,2,anisometropia,2016-10-28_05-54-55-PM.csv,800,0.9504950495049505
AA1,3,anisometropia,2016-10-28_05-54-55-PM.csv,800,0.9795918367346939
AA1,1,anisometropia,2016-10-28_05-54-55-PM.csv,600,1.0
AA1,2,anisometropia,2016-10-28_05-54-55-PM.csv,600,0.96
AA1,3,anisometropia,2016-10-28_05-54-55-PM.csv,600,0.9696969696969697
AA1,1,anisometropia,2016-10-28_05-54-55-PM.csv,400,1.0
AA1,2,anisometropia,2016-10-28_05-54-55-PM.csv,400,0.9393939393939394
AA1,3,anisometropia,2016-10-28_05-54-55-PM.csv,400,0.9523809523809523
AA1,1,anisometropia,2016-11-01_01-29-58-PM.csv,1000,1.0
AA1,2,anisometropia,2016-11-01_01-29-58-PM.csv,1000,0.9696969696969697
AA1,3,anisometropia,2016-11-01_01-29-58-PM.csv,1000,0.9795918367346939
AA1,1,anisometropia,2016-11-01_01-29-58-PM.csv,800,1.0
AA1,2,anisometropia,2016-11-01_01-29-58-PM.csv,800,0.9411764705882353
AA1,3,anisometropia,2016-11-01_01-29-58-PM.csv,800,0.9795918367346939
AA1,1,anisometropia,2016-11-01_01-29-58-PM.csv,600,1.0
AA1,2,anisometropia,2016-11-01_01-29-58-PM.csv,600,0.9896907216494846
AA1,3,anisometropia,2016-11-01_01-29-58-PM.csv,600,0.96
AA1,1,anisometropia,2016-11-01_01-29-58-PM.csv,400,1.0
AA1,2,anisometropia,2016-11-01_01-29-58-PM.csv,400,1.0
AA1,3,anisometropia,2016-11-01_01-29-58-PM.csv,400,1.0
AA1,1,anisometropia,2016-11-01_01-57-26-PM.csv,1000,1.0
AA1,2,anisometropia,2016-11-01_01-57-26-PM.csv,1000,0.9795918367346939
AA1,3,anisometropia,2016-11-01_01-57-26-PM.csv,1000,1.0
AA1,1,anisometropia,2016-11-01_01-57-26-PM.csv,800,0.9896907216494846
AA1,2,anisometropia,2016-11-01_01-57-26-PM.csv,800,0.9504950495049505
AA1,3,anisometropia,2016-11-01_01-57-26-PM.csv,800,0.96
AA1,1,anisometropia,2016-11-01_01-57-26-PM.csv,600,1.0
AA1,2,anisometropia,2016-11-01_01-57-26-PM.csv,600,0.9795918367346939
AA1,3,anisometropia,2016-11-01_01-57-26-PM.csv,600,1.0
AA1,1,anisometropia,2016-11-01_01-57-26-PM.csv,400,1.0
AA1,2,anisometropia,2016-11-01_01-57-26-PM.csv,400,0.96
AA1,3,anisometropia,2016-11-01_01-57-26-PM.csv,400,1.0
AA1,1,anisometropia,2016-11-04_05-28-46-PM.csv,1000,1.0
AA1,2,anisometropia,2016-11-04_05-28-46-PM.csv,1000,0.9896907216494846
AA1,3,anisometropia,2016-11-04_05-28-46-PM.csv,1000,1.0
AA1,1,anisometropia,2016-11-04_05-28-46-PM.csv,800,1.0
AA1,2,anisometropia,2016-11-04_05-28-46-PM.csv,800,0.96
AA1,3,anisometropia,2016-11-04_05-28-46-PM.csv,800,0.9896907216494846
